Attendance,StudyHours,AssignmentScore,PreviousGPA,ParticipationLevel,InternetUsage,SleepHours,FamilySupportIndex,ExtraCurricular,FinalExamScore
96,3.200389317551874,58,7.822476625749006,2,1.5498025747655533,5.730500521012404,4,1,66.92773336555298
65,4.59740741512048,58,8.712455323816835,3,5.202069641463602,7.295900700126968,1,0,61.56866368757303
85,7.898856619102397,87,8.172085723467056,2,4.01560975050501,7.5496184490447344,3,0,82.20465737277313
93,5.808145034950132,60,7.387543905457543,2,2.6885129236984593,7.226837026211415,4,1,73.70768687882764
65,5.007106281166155,71,7.74257916182604,2,2.927401171675811,7.95318204191323,4,1,68.69253131134082
96,5.1558102285602825,82,9.177923271414024,4,1.2255388076183784,6.342436976963605,2,1,81.89704158185019
92,5.675574147247893,85,7.112516621946449,3,3.7608157803890636,8.060426366532523,3,1,77.22729820512012
81,8.280132350696455,94,6.569020959107261,2,2.1524550632573316,6.731068326832775,1,0,78.97984223625106
80,9.136677511521874,72,7.252652807319109,2,5.973871060046095,6.936737993290388,2,0,77.06470198674212
65,9.642677492031426,94,9.398136861951606,2,2.881101091571327,7.592408509044286,4,1,90.46731623994667
65,8.29522709004236,94,6.355958859425387,1,2.915313637137679,5.073433535996896,2,0,73.85543250891402
63,4.523255165984102,83,9.966784293489807,4,3.3951107244640313,7.615976885680993,2,0,72.80612175114763
89,7.505077648692337,58,8.164011595710651,1,5.500536018712481,7.474340596288462,5,1,76.65873566167801
70,5.500824992443135,73,9.939382975868376,4,4.804908599158502,6.23938846701312,2,1,73.57581936435398
89,4.037364976368409,57,9.75598568834391,2,2.706780418787049,5.343177139597958,2,1,67.77002733393698
90,8.726972635407382,56,7.811254856843667,3,4.312195595836776,5.363741799652164,3,0,77.52157488707302
83,2.3074107916986,85,6.793964298421397,5,3.51741299268457,8.692894987940914,2,0,65.85983044332836
68,9.214095937083389,67,6.659539106260554,5,2.9542022922074933,7.757117284903348,1,1,79.20427479615411
62,5.691819716997873,52,6.95995745547983,2,1.1538946367061031,5.508410455082961,4,1,64.69594622333011
90,7.0976118144662435,77,8.840530562258149,1,2.7836175807293455,6.426892677235625,3,0,78.63661227623082
99,7.274831377646262,55,7.091799978925952,3,1.4749115221354478,7.369931975606386,2,0,76.0170486515355
96,9.160941925652292,93,7.365701078417193,4,5.489052899109928,8.342286820362595,1,1,89.56571413551002
95,7.0933574573376585,93,7.795115215978459,2,2.0124408809780814,5.174643714852034,4,0,83.09163605259381
83,6.911468678080494,70,9.652930721685825,3,5.713584087200234,5.946532525880036,3,1,78.14512138080154
90,2.5332163244855197,77,6.757573671539385,3,3.198331740568267,8.55899596118152,1,1,64.25559811048024
65,6.147264175561633,89,6.020106210439213,4,3.789266272056962,5.036662200735266,2,0,68.35138382567767
61,3.2013520065363332,50,6.240385641512681,3,3.2576426669359666,5.80559641117555,5,0,53.77607278388811
79,7.899470149771885,85,9.619065366720472,1,0.7762837018002053,8.836096703891863,5,0,87.59699681006431
87,6.097775366501396,70,8.590065859373453,1,2.254927314047646,7.4536073860886844,3,1,77.39973592333581
70,7.4418222336668265,92,7.092162477311227,1,0.5948766736657436,6.046685466550025,1,1,76.69464954200947
63,2.333383204819074,84,6.708770004044764,3,3.73772426510029,5.26796437758339,4,1,58.680848701254305
74,2.6783361283664258,62,7.177066946548457,1,2.6812451712026335,5.112765361788888,1,1,55.16788749525909
65,7.730587104501458,98,6.45918770900512,4,4.667909829425621,5.978980318547709,5,1,80.84498373487015
89,2.576674687989387,59,9.766131641137765,3,1.322822885996219,8.525943278355642,3,1,69.31243855043691
97,2.570053822122069,93,9.136824697461067,5,0.9873963505760095,6.663654617190038,2,0,75.01258341290713
61,2.0968678018790996,96,7.849564707650163,3,2.437993385782607,7.881333476663972,1,1,63.69912336657791
74,9.65201118639584,59,9.459850420460807,4,5.559512299310287,8.67314014151983,5,1,87.3284115161794
70,7.900066875672056,95,6.997832817172929,5,4.262530890074471,6.632161846411266,4,1,82.90165036721898
67,4.826011268016513,62,8.868482273888773,3,2.513541748757512,5.765109484149589,3,1,67.28564513843192
85,4.372284650301242,86,9.424529996054973,1,3.1036330185258634,7.0684717234276775,2,0,72.67482612593045
64,4.797625837966796,87,7.42707484649309,2,0.50527806706259,8.632334748239417,1,1,69.94808519939387
65,8.197228249449456,73,9.029857781802871,2,5.907455378256678,8.217497656550803,4,0,76.89844055309634
85,7.290964888563315,51,7.180289397057237,1,3.9984438281695134,5.263319373452616,2,0,66.59581136138361
63,3.4815645429397435,71,7.195428541036123,2,1.7124244107805349,7.770291200310327,5,1,64.39816049544747
78,3.392874682672675,66,6.428228714216744,2,3.514850365291466,7.287590089835815,5,1,62.62821512327846
79,2.7871651977071785,85,7.7602321860375945,1,0.6568941964139638,8.629852705385701,4,0,67.20369797007554
92,7.282421757610705,63,8.918847625989688,1,5.795020012845502,5.489925667401189,5,0,77.62847471337997
79,8.114981297773888,59,9.76088322228514,3,1.0487099273001956,7.136144452818627,3,1,83.88604773886382
71,4.120371426600032,84,8.415187967716385,3,3.888181908331285,8.51785077404757,4,0,69.37506935302292
60,2.1675596882473025,74,9.452542150942957,1,1.4727267752335826,6.6400951469669725,5,1,63.42612868981762
85,2.6573733398114188,52,9.289978597160909,4,4.305368295891214,6.927979670931468,1,1,62.374289041359326
73,9.742880278760243,96,6.693372211901123,2,4.660928203441687,5.281842710667833,5,0,83.14260417353427
97,4.363558219819362,87,7.943269715650526,3,4.040518373468596,6.112574561795643,3,1,75.09844938477241
96,8.153785182705068,66,6.467694142101566,2,3.686996761531155,6.29802659667579,2,1,76.23432154610686
70,6.99730855083411,61,8.728612646246539,5,5.35481456371207,8.780489794979548,2,1,76.26688084733121
95,5.055517117223167,73,9.799598672984304,1,0.47176026593854825,6.130669442164637,5,0,79.33069557066912
72,3.645498097564441,78,6.548357832315026,4,1.9854885946811711,6.8434749410786075,2,0,64.85299225659996
62,2.9710913452752514,92,8.935532523210165,5,1.4897248777850758,7.685217694257119,5,0,71.44379406748367
92,6.920103744310933,74,8.528952603471444,5,5.9280837723925295,5.64873348963151,3,1,79.62325504855485
65,8.197070245102303,85,8.334420148032399,5,2.336338678001241,6.9457695485674975,2,0,82.06346020142276
69,7.151234028329045,75,7.560480938753357,1,4.395676195442393,7.954156157903631,1,0,70.63486396187278
64,6.2424170659932665,87,7.42052659101525,3,4.108350983286027,8.467420852108264,5,0,75.44208311230626
82,2.33560978745309,50,6.180996756075551,1,1.2724874248642664,7.505037098649707,2,1,55.483093633446586
69,9.74791022075507,69,6.871634833008054,3,1.433986081269308,7.676214061267792,3,1,83.4570849942627
61,8.389713533236597,77,6.060707529147308,5,1.6877073813182046,5.505133890338276,3,0,75.85475073753409
72,4.342576293607718,65,8.325668422328082,5,2.4667636695562756,8.783105988985389,1,0,67.71004750834085
99,9.839762634870805,96,6.423412943511636,4,1.4059503939031608,5.530296309937929,3,0,90.77528462469905
61,6.815052717090577,66,9.492077576118865,3,0.11790889648108682,8.098691748727193,3,1,78.16584774008615
79,6.659381265657972,89,8.09257208278866,5,5.2763583408431725,6.059265287113275,2,0,77.27802397108834
60,7.984585435436257,77,8.798759636234834,2,5.793658988285305,8.734372574805006,5,1,79.18196848200608
96,8.4941583047211,61,7.643428367361986,4,2.0494223221894075,7.879838157477918,4,1,86.02303142477513
68,7.251828858652021,76,8.242319236004194,1,2.031041276552837,8.015254851913475,3,1,76.49709574594519
76,3.0247659709296,91,9.770636707866522,4,0.04255087664622592,5.876236692239534,3,0,73.94750185839041
68,4.706140047955987,96,6.3309361584946835,2,4.081504129982244,6.772159906540644,4,0,67.8111965278657
70,9.424669122608398,79,7.015751087694785,3,4.952639374491772,7.471252778357146,3,1,81.26466775169463
74,3.7969248947508154,90,9.119953307642177,1,0.879649802160019,8.079894472826403,2,1,72.42528510644964
83,4.977336190700107,83,6.394948827530664,1,0.9579980962029044,5.415837503649558,2,1,68.21274090156756
97,5.456615063553568,86,6.302644415616443,3,4.740499499828626,8.849461265818114,4,1,76.65500896482607
94,5.5152399175556175,55,7.446165595016154,4,3.697744490124868,8.560882682218224,3,0,71.56847726763056
89,6.903516659956204,56,6.36867183388973,5,0.2691633457663021,6.081394361982337,3,0,74.71110287460554
90,9.544606701957662,81,8.340313768824812,4,3.73528194277369,8.291040972129327,5,1,93.50186782178385
64,3.9255416946600397,81,6.905101003266399,2,1.8535063370625964,7.073295692159293,3,1,65.07424729028344
73,2.9720110104073445,74,9.58279185279749,5,2.2123509328250757,6.847225926248075,2,1,68.7983841486356
70,3.5797639188794985,82,9.134000323381027,4,4.618388509781282,6.257736423245621,1,0,65.59643889705274
68,9.095399201674155,56,8.798820824397904,3,4.865611156035664,7.32387434652637,1,1,76.61850898639554
93,7.166486501241648,61,8.467776109538008,2,2.402139761038984,7.919556470814391,1,0,74.6685908864072
71,4.287254313913281,65,9.453862921365854,2,5.682917616038129,6.643731619851033,1,1,65.72789205309272
94,8.527575511748939,65,6.892248246171027,2,2.438776307712433,7.516876772033168,3,0,79.57647301285297
94,8.890959970907488,92,9.49243537105691,5,4.631016211380659,7.797251684621215,3,0,92.86085118269429
60,8.772114709522224,85,9.157969193696209,1,2.9032635873855543,7.844487268061144,5,1,84.16498221528549
99,9.351412269116436,62,8.992643305550743,5,5.385193959132504,5.207864392524721,3,0,85.57777976614636
81,4.017928161386893,56,8.245022712299697,4,5.446567461901072,8.438991222740267,1,0,63.09381157193241
88,8.040335429970227,85,6.9849766438824,1,0.5245008472265031,6.833013259060191,4,0,83.09825054861078
67,5.68431597819312,96,7.694191663967585,4,5.618959987861354,6.049664326784858,4,0,73.26718518093332
70,8.735988423120492,100,9.174282618155207,1,4.953209049122494,5.967058029918727,2,1,83.65513608665174
100,7.827925417292906,58,6.127113937429298,5,4.747864285876001,6.932056451375802,2,1,78.07628523937287
96,8.211579571997797,81,9.128203077055034,2,1.2054680381131346,8.547326157875837,3,1,90.03534019465795
73,7.249294701448572,60,6.960282961950266,3,4.830715252527989,6.513390326730588,4,1,72.04103103168603
89,3.419430155757655,57,6.5772368028864125,2,5.100796408110221,7.998902987134173,1,1,58.82555897470727
94,6.360215351175507,82,6.462805272721209,5,1.7349020067249057,5.387274923948874,1,0,76.78810303736319
80,9.877357916196065,72,6.10900004780326,1,5.713560470173943,6.904226808604247,1,0,75.66732871803536
96,9.49910453197695,74,8.094345940885812,2,0.2991608783949855,8.966744561570943,3,0,90.11019955531776
64,2.3453898863760934,57,6.873039490774918,5,0.899455519482838,8.081751211169347,3,0,58.16924876850763
78,3.318518525835497,94,9.957727063118526,4,3.225486828309086,5.842113953762452,5,1,76.7175603195152
73,3.0538301876364953,71,8.297747023488823,3,3.454754826733858,7.005765894791643,1,1,62.65105162162508
85,7.807839279882364,53,6.551541077424042,2,3.8709004998054204,5.934499054594266,1,0,67.90088907792548
63,8.54228263885556,89,8.75505016324546,1,0.10181477589279875,6.6382437090500375,3,1,84.48060366863821
84,3.7080909304853753,52,9.590974266038902,4,5.762200647732781,8.120336094939859,3,0,66.16125401881705
84,6.046821543614632,78,8.980717981478458,5,0.26752855640486395,8.084899261161615,5,0,85.31409881039146
77,8.7256242240896,90,6.305759444157791,3,0.8583717163404143,5.9124015116095405,5,1,85.68982176241751
99,7.862412358130005,78,9.583536724770639,1,0.08408710515634188,8.68889327261944,2,1,87.84737182446376
67,6.337897643934786,83,9.175717543439859,5,3.401150599764568,7.370272731059307,4,1,80.2011578922306
98,6.722781523670183,83,6.633215600422457,5,5.593601303525833,6.519697163848058,1,1,76.75632011373801
99,6.06688437533024,77,6.2071435549312675,2,3.9956829964827856,7.007742323123443,1,1,71.92696070367431
73,4.380387610550565,62,8.229242301257234,2,4.935944810882564,7.420285013750975,5,1,66.14610174922278
91,6.520175942872129,64,6.624143245359908,1,0.07968722075148049,7.239562127383142,5,1,76.80500424450086
97,7.5110824164007255,72,9.338363810381088,5,3.2520917908783566,6.945620142144713,2,0,84.62207846261099
92,8.98658332688646,93,7.4333386266866945,2,2.7573778650331313,7.0197312163576004,4,1,89.89346220654059
82,7.090330831833985,75,9.651569778946302,3,2.9938076653247583,5.705647641711545,2,0,78.98896224434766
74,8.088972296345265,53,8.262752688564023,3,0.4332791120111277,8.250931617218718,4,0,78.93550711099714
92,3.280573079636584,75,6.730689536958673,5,4.106612166415845,7.167041279764062,1,1,67.50002362247294
84,5.692459795358319,89,6.5583954694392,2,3.019322489151807,5.524319446818812,2,0,70.78432936013287
76,2.0746529586167464,58,8.305889750231016,1,4.590893099167584,8.064628406331112,5,1,59.700784097933635
92,3.973430916172984,54,9.047534447449776,1,2.911743804370292,8.729775913509403,2,0,66.15216526523882
61,7.811693720904039,81,9.126022590968729,1,0.8962898173585925,8.789227596947848,2,0,78.4188729215067
73,9.934479610794908,69,7.1030296177651255,3,3.889541724466932,6.476070929644691,1,0,78.73464548099433
99,2.7934247966977273,99,6.81698703564867,2,1.0343181726309973,5.542067494243016,5,1,73.85040845151697
99,5.211954526890306,60,6.06702521796953,2,5.234367380128889,7.07359850653226,5,0,68.735126730887
98,8.400567749593275,64,8.716796604804678,3,3.678697434415449,5.450436917396883,3,0,82.60355686727668
65,3.6322850770311907,81,6.306273033734156,1,0.9432233013417255,8.735949674050469,3,0,62.357394659373675
65,6.44067959441829,77,7.683044807063704,1,5.774028344887241,5.734318509420584,3,1,68.81385116016746
62,7.864570368237398,71,8.406728656073184,5,3.110192780011924,6.011063439804657,1,0,75.14267111060114
66,6.927883602081432,90,9.748435779678708,4,0.43739071122993,6.626546107539882,2,1,84.05508147987106
67,3.504197876923329,66,7.2472085478230746,2,3.7609974264904036,6.532657874236503,5,0,61.35292197565174
74,4.843076549485915,75,6.99908864978608,2,1.5191934420768614,8.178651569591556,5,0,70.23772237047403
88,8.270334275883178,93,8.616640617144395,2,4.822160711263814,6.82526728220385,2,0,84.62526881005071
92,6.433812113056133,56,8.476956128214326,4,4.906932441397144,5.683073040013348,5,1,77.53162767836996
89,2.041836908343302,91,7.328439133232498,5,5.873684135127971,6.068839581944296,2,0,63.93759774632267
98,8.08792608022475,75,9.712407342039146,4,3.0112171861470225,7.036453540750088,1,0,86.64289182823381
86,2.2824908395219126,74,9.379449309958531,1,2.729741278366423,5.58981566970454,1,0,61.90417537547648
95,7.965870261849857,59,6.895930183460324,1,4.520853632678884,7.446622702584056,1,0,72.69479495130123
88,3.6198444813218993,94,6.956570181738092,2,0.7948239380515594,7.262989226204583,2,1,72.48037030179316
97,9.664587840955042,68,8.049201387548322,3,3.281493082758745,7.858809265529031,2,0,86.78395566553483
92,4.943526010416676,60,9.094288406922882,2,3.2774856007851056,8.75081846151747,4,0,73.10367031032955
96,4.615452930704633,62,6.176161517553858,3,0.5368387368623233,8.649018244404623,5,0,71.36883161941402
86,3.1911044026595574,57,8.773340614938826,4,2.507904513041481,8.784302472275325,5,0,68.9337444470556
92,4.444833723921719,89,8.592943589528389,1,5.119708791403212,5.978862388094804,4,1,74.10950579879972
63,9.013206094625605,53,6.9259203836519525,3,5.136921731967962,5.526261226557418,4,0,71.21270683596329
81,9.970674701017979,96,8.725412052965396,4,0.595425989518086,6.209106801985794,1,0,92.13975567664191
61,4.946476244054787,80,9.760732765008331,1,0.5443252964869851,8.580340691065258,4,1,75.55610395059541
69,5.5888850476363405,77,6.187143379887074,3,1.5761728620116118,8.888213898493953,2,0,69.83932944526109
64,7.776567505621896,60,7.27860822116825,2,5.248596375323961,8.437299804281905,3,0,69.91920991407646
69,9.089566243720597,92,7.752706866665421,2,0.7734155104409937,5.440070884510174,2,0,81.7698286913779
92,6.744354673494273,50,9.597041435698758,2,4.319980815764677,8.789711992239173,4,1,79.57564630690156
97,5.132205585422635,98,9.849045786436626,4,0.6069937176786193,6.693432109403144,5,0,86.93098671177502
72,5.30097472678899,96,7.776460985985329,2,3.7388271224869523,5.037241163049415,2,1,70.78144232903158
90,7.564945171974455,87,9.000113648568764,5,2.1364037947148686,6.769574962992774,5,1,91.95316631925276
95,2.0257461088342295,73,8.126644095057932,1,4.733483777795202,5.18427667870187,2,1,61.3017369561673
83,6.9567146996787255,96,8.151131738965507,4,1.4021426929521816,7.17551168464447,5,1,88.04485449134948
74,4.843944083530859,80,7.112398060265425,2,3.8352109763397593,6.354216109748205,2,1,66.92092172245302
88,8.353578650216674,90,6.8678249834555185,1,1.4140952074553097,6.8937397343761955,5,1,85.8865173040541
67,2.7439251185850573,95,7.152021383696164,3,4.281961698672923,7.452681442972468,3,1,64.48844491887499
64,6.705618135587124,99,8.225312029028316,2,5.242068207364492,8.475204383271281,1,0,74.4508090096104
88,5.84778311908899,75,6.116620744088356,1,0.7608107947605602,7.647606305887715,2,0,70.51797978827369
63,7.138604207241819,98,9.628995777425622,5,5.199574131573021,6.736195473912723,3,1,82.83904523736176
71,2.5188287558637468,99,6.625134838199105,3,3.5614515264857873,8.27771141468146,1,1,63.433836602149974
61,6.63987029942505,54,6.880354707485546,5,0.7626629452021438,8.62232855029253,2,1,70.01911039263194
86,6.49187670367619,69,8.073104705790586,1,2.565251132158272,5.479039865728788,3,1,74.34614479883778
90,6.485280755329367,90,8.840459065349117,5,0.9651617609105874,7.127731910211166,3,1,87.29773860920393
95,6.8279013327716385,60,6.38291621897759,1,4.202087333199417,6.138047838969777,3,1,72.09076453373045
95,7.411743497810898,82,7.270778790188649,1,4.553208806507698,5.18824479150779,4,0,77.84084252357636
85,8.439911997446158,99,9.874698422297428,5,0.6347791216367937,7.674186780455941,5,0,96.87066754759
86,4.158565761025715,87,7.049371867123783,1,3.036839116167866,8.451083109836903,1,1,68.63494651172662
64,8.600395281440496,76,7.2522005802525875,2,4.887750336155503,5.651610617909576,5,1,77.62189337239776
79,5.986045458107629,83,9.345993962472134,1,5.616978249305979,8.249654630495602,5,1,78.63843789843187
70,2.6164662330746493,64,6.2008577267618215,4,3.08110720045062,8.413582934147767,5,0,60.339613912626255
69,2.4684074339518336,81,7.858452675235883,1,5.701675341668443,8.657361770665934,3,1,61.02741486084435
99,4.673906549568486,70,7.5184670578066815,4,3.214133822736179,6.061140356344209,5,0,73.86758653192985
97,8.27917581689174,95,7.266347039634605,1,2.3651429675994478,8.615812260759558,4,0,87.19032685427803
65,7.661447477927326,54,7.1427983761790586,1,5.089218771317373,6.282651018945729,2,0,64.67023226988138
67,8.30891971737925,55,6.365496419441637,5,2.9578962627485343,7.209352053822011,3,1,74.28370819201511
82,6.138152451532875,87,7.259303317406595,2,2.831415063387138,5.2020298833291285,1,1,72.46996546248107
85,5.5215919836439245,71,6.172209610862675,2,2.94187493645897,5.175524353474975,2,0,66.70366420085037
71,3.1796202136502716,67,9.123855454577741,3,5.080710011218472,7.881492850928812,2,0,62.54951375571208
85,4.625542028874492,63,7.592911175832047,5,4.9916492501283125,6.777919911911164,2,0,66.92450070907056
72,5.472154929391002,59,7.775615329279646,5,2.4211199546412674,6.025169501476871,5,0,70.62279044877253
99,2.708803437436938,95,9.574378345800525,2,1.99979915922315,5.761653984099641,5,1,77.6109976772347
77,3.76489562168969,62,8.632219935444883,5,2.9515681442347756,7.679813963436873,3,0,68.50714304338844
84,6.7858023525099105,80,6.032236413368479,2,3.436635058422654,5.00160617610136,5,1,75.25724046065359
92,7.885304913913519,79,9.77269929184514,5,1.4300232637679817,8.223564676787417,5,0,92.95726392885116
99,9.986780091143597,52,6.948577863910845,1,4.763730508293544,5.316998424519715,5,1,81.67918254733011
71,9.46490665074846,79,6.430456739039435,2,2.9188965943945373,5.765958459632477,3,0,78.38886520836103
95,7.140521596281532,55,9.07251271352353,2,2.0042732905197576,6.544945581196359,3,1,79.18540537796963
63,5.369984426352576,78,8.001909263466873,4,0.6409259577839437,6.939434958864414,4,1,74.59116925620344
64,7.089418917665862,57,7.73508226407207,5,1.4330709624216416,6.419980463255767,4,1,75.81489891079643
96,8.285212944641856,93,6.998012318730967,5,5.695687030535902,6.282848659937176,4,0,86.31173661589038
67,2.9466895273870986,94,8.189885959449274,2,1.8305981209171596,8.855664048292754,4,1,71.00199712958957
87,5.279239117570306,92,7.09753842081035,1,1.0131557362022119,7.566318724973577,2,0,73.60340463068508
90,8.718418285084937,93,9.60633202114827,1,2.764036749929959,5.093731821469553,2,1,87.81170967419753
68,5.070663615464352,82,6.860817918932771,1,1.8425264601614921,6.720703633777253,4,1,69.34832380781756
88,6.574978169817492,66,9.537420601823014,5,0.21095550162716492,8.50003479897588,4,0,84.87601436772145
73,6.702154886897586,97,8.237621702909427,4,1.9388713036765035,6.205824745642672,1,1,80.44327427456858
99,3.475810025069115,60,9.313952535580963,2,3.2646517436368114,5.378225379097553,2,1,68.02712545444807
100,4.897883533218307,62,8.85138398344382,3,3.3102742321198013,8.03353908635967,1,0,72.09665002054673
81,4.676090309935457,99,8.786780445746995,4,2.139353527061332,7.424055327744325,1,1,78.16322619569759
70,2.2095736682565184,60,7.297383230780223,3,2.683816537515604,7.281250031306016,5,1,60.65824785458741
82,2.193534111130842,80,6.935587725888814,4,5.793107509408598,5.214306238429632,3,1,61.455730685886905
60,8.653576349406187,77,6.8435449107231525,1,2.2640908633818695,5.56199603918207,2,1,73.77648945192233
96,4.184566479782499,93,9.428766628238355,5,1.5493608795598979,7.490197584852455,4,0,82.78236319065887
80,6.1446301299105235,55,9.28170728103608,3,1.4608022644005607,5.831295365835343,4,1,76.51373031932062
85,4.389804588710184,90,7.762294112049229,4,2.746587676224805,7.016280318993697,3,1,75.16232609777592
95,9.525433960922724,65,6.529618453985819,5,4.557120892301665,7.179526744117574,2,1,83.77761997988547
82,4.07437407092619,53,7.529009007909833,3,1.2359291051308392,6.134028761083758,4,1,66.85191645254737
60,5.437254501911481,84,8.477373816547646,2,4.255776762844608,8.793700622165971,4,1,73.279433636811
99,8.981842003876814,97,7.817612617919812,4,0.12689894009649771,8.3698564273423,5,1,98.04448132203838
74,8.73546853433447,75,9.12075707393198,2,2.513597867903676,7.8894940305311945,1,1,82.08011157435925
80,3.4888113427702185,61,9.990491289005542,1,4.655190391216721,5.311975465637636,4,1,65.7457834632856
68,8.421146478365683,60,6.764528353795587,2,2.0323977346465885,5.424520077236078,2,0,70.72728935069789
68,5.665495093903141,86,7.83860327863829,2,3.382422608672397,6.971125383459823,3,0,70.32318079276236
69,5.863750976682842,74,7.723935607683288,4,1.2298753969554648,5.642853396763943,5,0,73.60525638334722
85,3.0678397793275503,67,7.217970130995804,1,4.451972346757033,8.913061854117895,2,0,60.6865816380122
100,2.6448121100569972,68,6.792382066881158,2,0.3136746196125577,5.634080936109638,5,1,67.53379984585062
94,7.8235144557901215,72,6.2627684659586365,5,5.115255869253002,6.949871341855896,1,1,78.85509392624914
84,5.971689218842398,87,9.548477268894793,3,1.1891783185300089,6.456484227366022,4,0,81.11888292073444
85,5.494805620921436,67,7.67939479074527,2,5.246388190249984,7.557545685816391,2,0,68.64557075167322
70,7.836065829219174,75,7.987582074000196,1,2.1151754478031037,5.5161456355577,3,0,74.86213758659078
97,8.124103191928878,55,9.667768192803663,2,4.33610144684692,6.721265712169563,1,1,80.15250849240775
61,3.2712653413548285,53,9.105161910063792,3,1.9153517867171308,6.098820131228575,1,1,58.686124184251526
66,6.88180119582113,93,6.522005056468737,1,5.435470027407885,8.551006098686752,5,0,74.05860667843142
77,3.0828326582214842,100,8.261679870430969,4,0.7598227531102462,5.16234284853878,1,0,68.560366790101
86,8.011000688232365,78,7.7690091060782365,1,1.0711187356355922,8.654909976025838,2,0,81.4678155294452
93,7.255641250137116,83,9.188844290315052,4,2.9581807509528137,8.331976554212002,5,0,87.61827715096496
86,9.652916968667665,66,8.896930190447797,1,0.49163063422887676,6.190282865763262,1,0,82.74874748043092
76,2.5516641308513694,92,8.761622887644288,3,1.1758811082105716,8.15716261870842,3,1,70.91859199237473
83,2.4564377692100345,92,7.362179341919587,3,5.662598293272087,5.12485424135499,2,0,61.33238896883471
84,4.257496597545601,65,9.219854921597019,1,5.858937966887323,8.867462201173574,3,1,69.23963078209528
66,4.093645469887248,51,6.209565182379444,2,2.2575559759825317,7.106379770359157,3,0,57.48866288701394
65,3.9758303925759986,83,6.6384996057286685,3,5.539716126083614,6.213124104261781,5,0,63.00324959834895
83,9.250036644168294,57,7.342493091911647,4,3.2689480540405906,6.450332850378708,4,1,82.29785316292872
92,3.996369598796049,62,6.307229764277125,4,1.6184547952426023,5.2656214138419895,5,0,67.3839019434282
88,4.175597809029048,91,6.939977110138766,5,4.214392326483592,8.957398056168156,2,1,74.09934576276112
81,8.07518609934371,57,9.320603931991673,4,3.953410839449143,5.157167780602769,2,1,79.09496268152621
85,5.59791873960432,79,9.793006151160316,5,5.9347519146524,7.619628492591437,5,0,80.44138621883585
87,8.213684455641449,81,7.218409423096762,1,1.5902837244556998,6.770943710825833,4,0,81.43663726351721
80,2.522929260515082,85,7.058063215955353,1,4.032357015970413,8.79566487275486,5,1,65.04748725859324
66,5.9005695493870745,96,7.119570608985708,1,0.31214253017668137,5.983998961227181,2,1,73.16926378838285
76,2.268908801466261,79,7.110876349403375,2,0.6818762321803165,7.128347295752045,4,0,63.34252025320837
79,2.501225627642836,50,6.143720728743892,2,0.02351024970655957,6.929424834331012,2,1,55.8814153550145
100,9.251499626755287,92,9.707665385324432,5,5.996764086358039,7.811465776200405,4,0,94.94672060120183
79,3.1139629689407613,88,6.854792566281313,4,4.813642182884866,5.272040927809682,4,1,66.13549777693086
81,6.259365458201737,66,7.68001629632562,4,4.7203380884012445,5.77515652009342,5,0,74.08412811342936
87,5.288764820805652,69,6.038747530963871,1,3.058356451729078,5.858259280371399,5,1,69.34969161357031
99,4.778746610070741,73,9.43182036366023,3,1.8004024974326396,7.952603019366759,5,1,81.42379984609197
66,9.19866676549818,99,8.924629377819668,2,0.9075857067760555,5.75655478530696,4,0,88.30974336352699
60,2.174587174203916,71,9.787024140694813,2,1.708048433078782,7.293967055563907,4,1,64.29402172744051
91,7.310317489404713,78,9.126461916785596,1,2.2558273315748347,5.860975282003815,2,1,81.9329063253519
72,9.707155473708404,71,7.254826048208261,2,4.537860581881764,8.446499800335914,3,1,80.88730678328209
89,6.4813454676947355,93,6.991493434913695,1,3.2379707334189147,8.768741817958555,5,1,80.94068747100151
82,9.494579696264735,58,8.790865230213171,5,0.4649017593328961,7.073971899768962,2,1,86.51739447392927
78,2.41806303428819,86,7.456451100041997,4,0.10817405375347344,6.409235536836713,2,1,66.85368281608855
91,5.350346552593291,59,8.264860063010467,3,0.6139930772043789,5.936231100069996,1,1,72.60559108468443
89,4.081262327696409,85,6.025029884105881,4,2.462992282184276,5.199124006092175,5,0,69.86608596425407
88,7.846567719845838,86,6.247542806721901,4,5.59915750229411,6.0740003047899815,2,1,78.03682640994306
88,9.850376723977973,77,8.141471764726605,5,3.8244148872553296,7.616943119781272,1,1,89.29178808452264
89,4.0522404995539825,77,8.26428658579266,2,4.810955399253091,7.134467725236844,5,0,70.75411333312877
75,7.233396811792596,91,9.005811777837375,3,2.7982475670272913,8.77616511312371,4,1,85.38672742414919
99,3.584781062077921,92,6.5278612784958465,2,2.1699964991702565,6.585109049966802,1,1,69.56837720273047
78,6.522642036572879,70,8.052732335027116,4,0.6504022362997364,7.775453369313578,4,0,78.69246738985605
77,5.71145989350669,73,6.777790577726755,1,5.25559813311723,6.957290989900486,3,1,67.83922372690691
60,9.776042637052296,91,6.372784478250779,4,4.698960174167417,7.050304863696846,3,1,82.212769158061
73,6.8682181815717325,89,7.641983176242219,2,1.0087085855863507,6.07109725841647,3,0,76.68892422846689
61,4.79605097669455,51,6.653346592356229,4,3.073563383257563,6.819803107367999,3,0,60.86080325259491
87,2.912766279103467,57,6.887127912769275,1,2.924248847527469,6.883139988050829,2,1,58.64470990286908
89,3.2099746298794765,97,7.270218319478007,5,3.7505493161191716,7.826570086995735,3,1,74.05209325885889
