Attendance,StudyHours,AssignmentScore,PreviousGPA,Participation,InternetUsage,SleepHours,FamilySupport,ExtraCurricular,FinalScore,PassFail,PerformanceCategory
98,1.489918559701947,55,7.165815556575832,1,5.027255661127918,5.4618314160734975,2,1,40.99263763504582,1,Medium
63,5.266237972689596,69,8.871513414722976,1,3.509192147487876,6.811610860729059,5,1,55.37238105186738,1,Medium
64,2.4606965879799825,79,9.262924774691713,4,0.31005548443345976,7.547806893539468,1,1,53.346928317708674,1,Medium
80,4.766954750411592,41,7.708232091083799,2,3.99638668163737,9.321045416989643,5,0,51.62413239375954,1,Medium
50,3.943653238183502,56,8.791336460280295,1,6.118209937000714,9.333130590360517,2,1,44.327775791648875,1,Medium
52,5.494142384304533,80,6.53452256597285,4,2.124460784099309,8.474402402088154,2,0,53.568480827187415,1,Medium
65,7.468757161358227,51,7.0748560770003905,1,6.454188557190139,4.210941952291009,4,1,49.88819492592428,1,Medium
72,7.154909070992744,74,8.563888381084155,3,2.014454128407052,7.450422514512489,5,0,64.20646800658541,1,Medium
60,5.212341324853344,82,6.931059964085153,5,6.589971103606404,8.719500824989039,3,0,52.67709777339647,1,Medium
61,8.223934188170581,40,7.942524675794944,3,0.6821467328934192,4.103728268580179,4,1,58.51927195266058,1,Medium
59,4.308620915380334,94,5.926863895412557,1,6.929469670952236,7.29810768193947,5,0,47.15595922207204,1,Medium
81,8.967142898401224,84,7.99885657485249,2,3.993491607466644,9.146584874716176,1,0,65.03258915685228,1,Medium
65,0.7128027005516391,54,9.307568536134468,5,2.372300716962096,6.844612455053602,1,1,43.85451817990891,1,Medium
57,9.546600300333075,65,9.34319819911713,3,2.12090600332119,4.024637217384691,2,1,63.57886995922571,1,Medium
87,6.546930814313482,76,8.621722031647698,4,3.4560844714429013,4.0660801500136445,3,1,61.84338572432259,1,Medium
61,3.800745089372053,60,8.72876689538063,2,7.99239598482916,6.499816224482503,1,1,42.1274792500338,1,Medium
73,1.9715412657287734,88,7.789637225753504,3,1.7626191475006605,4.930052004500528,5,0,50.69822885882693,1,Medium
77,4.7918322944359995,70,7.923340450829124,4,0.8257331910319969,7.986703942559558,5,0,60.07888617822136,1,Medium
57,1.9455832318530097,64,5.66825290705259,1,4.680281349749295,8.252795589436925,1,0,35.02565278253981,0,Low
77,1.6633160774314215,62,7.2192959421065055,4,3.908339731522057,5.067278772763771,5,0,44.72935345478908,1,Medium
85,6.173517574129742,63,7.253881419431819,3,4.193570168506459,9.33119973114691,5,0,59.3194456943258,1,Medium
75,5.230847245817847,96,9.792489178338702,3,5.335483340457737,6.651447069873555,2,0,58.068953844000106,1,Medium
57,6.700960346109417,77,7.155434313116447,1,2.1371525589651945,4.857075445551542,3,1,54.591206360146664,1,Medium
99,9.296058774219892,67,7.746713224513789,4,7.285319963071108,8.585509588416372,2,0,64.91402900056157,1,Medium
77,5.322602133390402,60,7.6662569963955125,4,3.485376528978323,8.739847000100637,3,0,55.42539954916643,1,Medium
77,5.809320532627977,93,8.183808585221636,1,1.0326895611396942,7.835772835992745,5,0,63.14315427525725,1,Medium
86,0.8962633915494211,82,8.74116415665948,4,5.938390053871554,9.12079331921532,3,1,49.954609649402705,1,Medium
90,7.176357859086295,57,6.12520938085436,1,5.144834820942802,8.424237832184028,5,1,57.85205227219249,1,Medium
85,3.999052068041562,75,7.643622095492178,2,2.5259472198722968,9.293234423361945,5,1,58.40704191099134,1,Medium
76,9.767252386625788,74,9.129588536580151,3,4.972149792272388,6.603328290912877,2,1,67.09286019734697,1,Medium
66,8.231740155956603,84,7.315573569187557,2,1.758895650951815,8.485582768596654,2,0,62.658002169168526,1,Medium
58,5.2248104051611834,94,6.3922877318678655,5,3.5587148747242363,9.998509380574266,4,0,58.39062477141122,1,Medium
82,1.2322265417216605,48,8.273545376781495,5,7.195300177338602,8.349587185117716,1,0,40.05777463097608,1,Medium
69,8.594157932805892,92,9.118836978995615,5,1.0682738652859953,4.6851026814227925,4,1,72.25920344628923,1,High
62,7.997810954240217,77,5.315701464636956,1,3.093571599899696,7.109912334575098,4,0,56.05694223358759,1,Medium
77,1.8458512953703299,97,8.883952417036136,4,6.569139397762778,7.524086747458168,3,0,50.11448252681088,1,Medium
97,2.9527828922031008,69,9.108239664808856,2,7.755927195249425,5.0452640504283455,5,0,48.972337570292865,1,Medium
78,7.9340725814783735,99,7.3076146379430345,2,3.6314090913743673,9.777349805068226,5,1,69.54820667303728,1,Medium
62,1.8522844654740966,83,9.916528284092337,2,4.055996961146779,5.053478665807698,5,1,49.48961562803274,1,Medium
95,9.177524891713773,73,8.933541703536545,2,4.577375694270158,5.065347518279337,1,1,65.2657597290286,1,Medium
84,4.245274251963619,71,8.868312824478329,5,7.458785133069687,9.49100282784733,3,0,54.825121854442344,1,Medium
55,0.8703896258765864,42,8.739192872060359,2,6.865654327816238,6.791232598730026,3,0,33.06253349401329,0,Low
67,8.15748643504281,42,5.75304051609137,4,1.3648089969731547,4.379129675647097,5,0,56.292815121506244,1,Medium
100,3.735096830383876,67,6.0861544322650545,5,3.4940625427766,7.589124999631172,4,0,54.71475493130404,1,Medium
54,5.26499194153781,83,7.319950657322125,2,3.7120034255714103,7.610958091798287,1,1,51.18862098310502,1,Medium
96,1.1230434441121917,54,6.320021749797329,1,6.312768893190054,4.387004552119371,4,0,36.76512575587594,0,Low
74,0.025840148449823852,80,7.0762048616702025,3,4.823143060843482,9.835134973801972,2,1,42.832115833137856,1,Medium
51,6.379852057932976,62,9.442320549614603,3,5.233763696232104,7.264179791767454,3,0,53.27748211684783,1,Medium
59,5.151751703337316,79,9.121634459396347,3,7.985599261324941,7.3587743330785855,3,1,52.295312435921815,1,Medium
79,5.935385691231472,50,8.15019939239991,5,0.5996803477601045,7.120692487014367,4,0,60.15460233417921,1,Medium
99,7.937438503805163,87,9.290601971255517,2,1.784078588269864,7.66439067786772,1,0,68.64371363652711,1,Medium
94,6.466059134228601,71,8.918861945086245,5,3.2631674989723747,5.58579851664253,3,1,64.7196221417104,1,Medium
54,1.7477344282737717,97,7.144924659204452,4,2.7822592243910975,5.723448087849045,4,1,48.747049900986795,1,Medium
82,3.607725191105998,98,6.005325760249725,1,0.1731644907758687,7.068034538776796,1,0,52.15516303144632,1,Medium
50,9.058911047877604,96,7.571005200046696,1,0.7342208517694067,8.840115128581477,4,0,66.79965091443074,1,Medium
67,7.69944700251679,93,8.681144412642752,3,5.4476263312286095,4.299187458965073,1,0,58.0470983882513,1,Medium
81,5.566370579367172,75,7.1820979936479645,3,7.034595706900485,7.620425273321476,5,1,56.269796686980506,1,Medium
96,2.556449978092723,99,8.333859548919486,3,4.113816090127821,8.840668855037883,1,0,54.65859981976163,1,Medium
98,3.0206050183479505,72,5.471637131455218,2,4.313528636109064,4.9415036322233625,2,1,46.15156733111117,1,Medium
60,7.319580675856345,63,8.740023681857018,4,2.040747462659035,4.090135251883398,5,0,59.8858411886799,1,Medium
70,8.511742608527708,78,9.06356809946531,4,6.143010909069691,5.876279770848749,4,0,63.33890758958411,1,Medium
75,6.714246695306144,73,8.534189278902705,4,6.014356698938051,7.528862240377589,5,0,60.41919063796456,1,Medium
74,8.095299757684417,95,9.836317937631827,4,4.706925513741253,4.829699040428486,5,0,68.25807506723889,1,Medium
71,7.666561352004059,67,9.133260287303202,3,1.7013142920907427,6.556734225834913,4,1,65.28253018825039,1,Medium
76,1.4970396795695773,76,9.515468639382691,1,0.7761457458967156,7.313928984245668,4,1,52.02510315028552,1,Medium
98,4.23944812913302,46,9.66785541728824,3,0.5139086068570071,7.5932985685439025,2,0,56.88146876831583,1,Medium
62,1.5298380082856267,43,9.006739959369042,4,4.741568533143022,5.646470326002251,4,0,40.57798917112629,1,Medium
82,2.3523558480198483,76,8.371294210032495,3,6.6002825531424,6.400177815917749,3,0,46.33768174389428,1,Medium
83,8.692596246510526,95,5.028592906803946,4,6.866643454247399,8.670035374405352,3,1,64.11026305303884,1,Medium
90,4.728919656331821,40,7.329128766115623,5,3.7089765947475986,9.647288164724113,2,0,52.842481818798476,1,Medium
84,5.353581018426609,40,7.855811493111805,1,6.274170394453735,9.171281986709543,1,1,47.87196088131265,1,Medium
50,1.7844596522777212,86,6.520151362239998,5,7.575041570728189,7.385701010400592,1,1,40.10561036112656,1,Medium
70,3.12271786048796,59,6.59052223451736,2,2.201360899904544,6.461756817663679,3,1,46.18753471633916,1,Medium
97,2.3024616842786996,58,9.805797078550825,3,3.1836827710460573,5.99773968622851,4,1,53.52947182214831,1,Medium
55,2.061861645184264,68,9.45855432601373,2,7.451831940773445,4.749739396504109,2,0,37.90295820858589,0,Low
77,6.379607933159701,49,9.24589502750852,3,2.705847738538279,4.639307483296678,1,0,53.49149524809626,1,Medium
66,2.568838476457148,99,7.030059008530554,5,7.31101032257437,8.130145749481947,1,1,48.00378369347579,1,Medium
54,6.320154860204185,57,5.068492752044572,4,7.848358898035726,5.558766497026962,5,0,45.373842253311814,1,Medium
80,0.584546141085539,67,5.40111123227857,4,5.2944858285953975,5.527970118594681,3,0,37.464523961482314,0,Low
54,1.4177439352710186,74,6.560981841088019,3,6.5351223160333465,9.989170326866713,4,0,40.54258802892626,1,Medium
87,2.745402540001254,82,5.078714564978385,4,5.996364513768682,5.127555747242773,2,1,45.1808804941341,1,Medium
52,5.9704691689569165,86,5.08574890957599,5,5.59627406092419,4.888358556932978,1,0,47.32479114353182,1,Medium
72,6.7584124508737595,70,9.583016508212054,4,2.4554485838498605,4.592111366559523,5,0,62.55919083057226,1,Medium
86,4.427169667795271,66,8.53079251059527,5,0.4567547032635497,7.478832071000777,3,0,59.81648228536812,1,Medium
86,4.457909145772289,50,6.5447799503407635,2,2.744413860157205,7.767182956012609,3,0,49.442916146794126,1,Medium
59,7.245168513986181,88,5.663222888004766,5,5.335487881631253,6.191367557541292,2,0,54.96579340349731,1,Medium
59,0.1582109176558244,88,7.558178589475386,1,0.820233585822411,7.212480013068807,1,0,40.371921602331824,1,Medium
68,3.4109002447422054,77,5.026730804271822,1,0.09534386382593674,8.730397185669474,2,0,47.26980084368941,1,Medium
66,8.187070571192328,44,9.69206871929072,1,1.1175389808235092,8.90862500993049,2,0,60.06970928354126,1,Medium
70,6.032194102133722,47,7.074075596944736,3,5.7258874112863625,9.74747245429389,5,0,52.826315580185465,1,Medium
63,3.372271327554204,73,7.011674776186664,3,7.782349613251552,8.945607915537247,3,0,44.275046806566884,1,Medium
58,9.055247923296738,87,6.952968037908911,3,7.864517596918564,7.3890486203045596,4,1,60.99484073341507,1,Medium
95,7.726227274493826,91,5.346641651938824,5,3.9518331931215034,5.077941795021076,3,0,63.092153817287105,1,Medium
50,2.6489544723673344,95,8.191611198959134,3,6.954818407938779,4.598581346217054,3,1,44.653920581081046,1,Medium
100,6.452898375257169,51,8.665018098141767,2,5.894611646012033,4.327071339465155,5,0,56.13046494394241,1,Medium
94,5.957507281889567,77,8.38062698794145,1,4.008321895876827,7.999154990712302,4,1,61.60575303379349,1,Medium
62,4.011879140389826,40,5.692177466646972,5,4.582084263640694,8.84521753238796,1,1,43.41979293659529,1,Medium
53,3.6695607920480064,70,7.894200840177962,1,1.0978171729349686,7.052103704104474,4,0,48.656463845530354,1,Medium
50,3.4356047477570395,43,7.847422420861269,3,7.5012916849327365,4.32828504900184,1,1,35.555067602503144,0,Low
98,6.171557833956468,88,9.342053939706911,5,2.8154381658542142,7.212823447548029,4,1,70.43615491425834,1,High
89,4.424099364806695,84,6.895638291878235,4,3.569194051657356,9.614495569147302,2,1,58.49538347503721,1,Medium
81,8.31863113251422,89,6.857429718297171,2,5.37328184798319,7.585679145594763,4,0,62.89869991994419,1,Medium
83,6.696026161339619,44,8.092635293590927,3,2.6712197722124316,8.856564930776889,5,1,61.40022226960567,1,Medium
77,0.6993160570943413,69,8.165363267497565,3,2.0340732879114443,8.800915890350502,1,1,45.96294867383363,1,Medium
80,6.40168223828166,95,7.346426136628952,2,5.048395146161765,9.592774598683917,3,0,60.42003060349875,1,Medium
57,2.7114743650018482,63,7.215296811652106,2,0.1998726582547956,8.62137259389924,5,1,50.36778791715241,1,Medium
88,5.928119916534227,98,7.470738353189414,4,5.765800896213431,8.486203084078538,1,1,61.02525873796515,1,Medium
75,6.801319311034514,42,9.30522649751656,3,4.112186959012078,5.404615989823844,1,1,53.95241305721693,1,Medium
83,2.3082918915401205,50,7.30583450626955,3,4.846029844167475,4.3595509319264885,3,0,41.10311484303202,1,Medium
52,4.5685864488036865,84,9.699658959849113,1,5.055041273975081,7.1055967903228465,2,1,51.145110880549936,1,Medium
99,1.903248628190678,43,7.52001881798163,5,4.21640125194051,4.746605247680531,5,0,46.68170248126903,1,Medium
61,0.5233887578650831,65,9.746003465904458,5,4.660270219525888,9.773175257667948,3,1,46.99708831724447,1,Medium
50,3.7847642348586907,66,9.164159509345378,1,5.470305607118997,5.739548575798171,3,1,44.942505675894424,1,Medium
93,3.62944271845992,85,6.8121566130791456,5,6.024950777437393,9.117665220305758,2,1,55.30513985356043,1,Medium
54,9.95480490704257,93,9.31820710648308,2,5.819619130288964,6.325747751214756,5,1,68.33901461045315,1,Medium
79,4.463523511976422,82,5.550316421005576,5,6.956931661858094,5.939165499144265,3,0,49.13172587394952,1,Medium
79,3.335695494722004,66,9.625235876715072,5,1.515547465339222,9.610951434259727,2,1,58.71975866223319,1,Medium
66,5.804750067166746,81,8.158217575414458,1,3.2091837559343803,6.179935432517344,5,0,56.224969349492184,1,Medium
97,0.8876739410776846,90,5.271953742611556,4,7.582368528115657,6.3417274519788185,4,1,44.851042527480004,1,Medium
96,9.616657359548132,89,8.221283618254057,5,3.1727245950906378,4.636550677677455,1,0,70.42825723941887,1,High
72,6.349600455910331,45,9.87123827072378,5,0.9989606152473813,8.022679991695057,2,1,61.748907924385406,1,Medium
64,7.548378199408478,98,5.349003273073144,4,4.203561010897436,5.733036486865081,1,1,57.79066676238228,1,Medium
86,1.7047793817391754,100,7.773438548900431,1,0.8759277804356973,7.513625007037043,4,0,53.58139725254067,1,Medium
70,4.094778530052039,54,8.738971748796862,4,1.6228259098229216,7.548110224319257,3,0,52.983660706741915,1,Medium
63,4.226891133961895,92,9.051292933497656,1,7.986550052567654,8.315198173574602,3,0,49.644015812764515,1,Medium
51,8.218064439010869,69,7.069137326603979,2,4.330901107169056,8.471448917034648,5,0,58.17155266804007,1,Medium
60,0.012366797594094425,81,6.020832795841216,1,2.272467112323432,7.086714606409236,2,1,37.75473503023055,0,Low
100,3.0085310835325507,76,5.211711393861919,2,7.958199636591249,5.985951685620418,2,0,42.270158927248325,1,Medium
88,9.812363743443038,97,7.898630785486124,2,7.732471348441146,9.024705369008403,5,0,70.16491321515193,1,High
87,4.748865435062186,100,7.264555351338053,1,3.5259123286741083,5.8591938964509085,1,0,53.687479708326606,1,Medium
83,3.8252628024400828,76,9.743721975748555,3,2.083224870303267,7.045054566815988,3,1,58.72930602453176,1,Medium
87,1.1982900201764635,81,5.303024538574549,1,6.70719710473752,6.407515499222368,3,1,39.748701377982236,0,Low
99,9.741646286280156,99,8.426976717230028,5,5.724965735774286,9.13047031581813,2,1,76.31746779263474,1,High
83,0.20026355925824468,76,5.124831110600286,5,5.495531480028083,6.591511186874973,2,1,39.98600747417419,0,Low
67,7.371802250072431,74,5.857170883552714,3,7.1449099305797805,6.316595133024906,5,0,53.95779836969905,1,Medium
79,7.685998047885084,62,7.267894999614171,2,5.515337070970597,8.138942157385824,4,1,59.35570716620274,1,Medium
64,2.436567160638666,45,7.2743622140143405,3,2.270383544332393,7.614646659168656,1,0,40.793562672662276,1,Medium
76,6.7155844361303725,43,8.42850271466822,5,5.550905295005858,4.643481000975076,4,1,55.71342061805372,1,Medium
100,0.9292914437938993,57,9.551065174338783,3,2.4465080902693117,7.0490128380637795,4,0,50.040077909271446,1,Medium
83,2.570472664320799,99,8.195160794574605,1,6.07391183725596,8.412870329999485,2,0,49.254663762907555,1,Medium
87,7.87901988292265,48,9.767675489257545,3,4.957982835932528,9.952448587548137,2,0,62.105416545921514,1,Medium
82,8.646861920335402,88,9.408078199389987,2,0.6192924158780047,7.774881003821915,2,0,70.44114043691192,1,High
73,6.084864126597913,68,7.922498977653952,1,4.102682899481136,6.221758398647907,4,0,53.80954468248049,1,Medium
64,5.068384318204826,52,9.168959754594137,4,2.7464077535659275,5.3569095988127104,1,1,51.59567487294689,1,Medium
79,1.593040206189803,98,8.21288805161817,5,2.628565061858354,9.236981404919922,2,0,54.15110358473335,1,Medium
91,0.6310903307915017,86,5.392789154618636,5,4.818050419018058,8.887391272681016,3,0,46.06440259439941,1,Medium
100,1.1764902847355863,91,8.70282361629755,3,2.578598595755399,5.40353692467631,1,0,50.119515234037124,1,Medium
66,2.2735730009609876,56,5.474542206336731,1,6.215149985638981,5.203792540879441,3,0,33.88344023192816,0,Low
54,3.416745018969208,84,7.970413902848562,4,0.5663314880893955,8.290820660867054,1,1,53.349267409256754,1,Medium
78,3.809095255109872,71,8.513201029291144,1,5.2831060191666035,5.889712371512557,2,1,48.276717941179214,1,Medium
53,3.4632176858900356,87,5.332638041054276,5,6.47355842925393,5.838392790171747,5,0,45.56223743968138,1,Medium
59,2.3905533219726562,61,6.153973269632659,1,5.382653519363441,4.913741482405932,2,0,34.50999580182164,0,Low
66,5.097242467516981,43,9.57836116130825,4,3.977833560159966,5.583853118258979,4,0,51.6707041892891,1,Medium
59,8.252861082328968,44,8.081572461164482,3,7.60245610988945,6.565045345555897,4,0,52.52583929684662,1,Medium
66,2.797035384714792,76,6.231430094052658,2,2.3995079183845087,8.397030023634493,1,1,46.03799820220733,1,Medium
69,9.423870191022331,80,8.453398855740033,1,0.15334310019982222,6.017848566482499,4,1,69.44981708582793,1,Medium
73,8.733366617238477,88,7.983882099808448,2,3.455914971707527,5.971626036879056,2,0,62.98204424876064,1,Medium
54,1.617642113521096,52,7.507878499589742,5,0.264095487202618,5.709479515314615,3,0,43.2239371824707,1,Medium
83,7.862759567570945,73,9.880934874940419,3,7.63149402021127,6.869702005066258,2,0,60.399083714926405,1,Medium
55,5.745873823177666,84,8.417268887037544,3,1.679344365984412,5.083820187647892,1,0,53.97410866325198,1,Medium
51,5.6657536217141855,61,6.877205548339563,1,6.311416191591036,6.913784404192754,4,0,45.15411448834833,1,Medium
62,3.9104276305817445,92,9.00036716038434,3,6.196576665394919,8.22505333716814,3,1,53.84883315451205,1,Medium
92,5.0115299918200975,98,9.422916464605938,1,1.7418311974634682,4.178743024195733,5,1,64.05542574714246,1,Medium
92,3.9717877742921104,62,5.626102797584157,1,4.969812243841338,4.058676281834571,3,0,43.542818599641095,1,Medium
97,5.397326187599428,90,6.002764889226333,2,0.3846317478916017,4.450737460927055,3,1,60.00088415064176,1,Medium
60,6.279500527726358,42,6.081135045638899,3,3.8685966856309397,7.213960370368673,2,1,48.16232747991981,1,Medium
100,6.743038064090484,81,8.456059046932701,1,0.1171770181798939,9.126730499112421,5,1,70.91955458677968,1,High
96,5.324811925594261,73,8.015197775266417,2,7.3691510414467345,4.029306796121512,1,0,49.33765553252967,1,Medium
72,7.214220673287317,71,8.09495782349294,4,7.8086881935965735,9.619967827508086,1,1,57.534276095492196,1,Medium
65,1.412780492755058,84,9.703866498447505,2,1.778262133108682,4.637671069423215,3,1,48.637742148517624,1,Medium
80,2.1198249090223853,90,8.879557664036529,2,1.6648482767709822,9.051901168349357,3,0,54.24297636810179,1,Medium
60,8.187350040742702,97,5.6396846225589154,1,6.029761412497037,6.89712858989768,4,1,58.12098706562135,1,Medium
65,3.225279778464152,88,6.737535412125905,5,2.0270351906346757,7.956144323673064,5,0,55.05957561646935,1,Medium
57,0.22893824976120247,60,7.176968230878678,5,7.16061247329476,7.064097906683094,3,1,36.525258927438585,0,Low
53,1.537911496680311,85,6.979807943738025,5,4.591433088983858,6.862289351076128,4,0,44.56977458163105,1,Medium
89,2.2361443449631127,83,8.346543045809396,2,2.806220984082497,9.009396570186349,5,0,54.86100187467913,1,Medium
53,9.573228878945873,60,9.459465516282812,1,6.6615499707953605,8.535318277406898,1,1,58.31220920904871,1,Medium
74,5.730414289308493,83,6.53025731761394,3,3.9472536033071615,6.900413419138025,4,1,57.3994781607385,1,Medium
52,9.327307404762548,50,7.759385682105928,2,7.293063309667804,4.66981557637637,5,0,53.46664540767974,1,Medium
81,5.751633504966249,78,8.94704710956793,2,7.424113893835048,4.692417755886449,4,0,53.74485384984731,1,Medium
52,4.793544401378518,43,7.081090294226747,1,1.3233612170272746,8.809236764314452,3,1,47.63906280099497,1,Medium
76,3.1372769119409605,90,5.84059064199648,4,0.01858724905544218,7.1763437280852,2,1,54.36774878985558,1,Medium
78,6.063709444333756,40,7.374754826318741,2,7.871447521139218,6.889534841316175,1,1,45.717109460160415,1,Medium
81,1.3919802461752984,67,5.276112603715142,4,7.249100289019835,8.08340104816429,3,1,40.90757001811434,1,Medium
99,8.98261627292706,63,9.711917270011384,4,0.4435618856307313,9.153049500485562,3,0,74.74564182706817,1,High
100,8.293324051412837,100,5.374106025974865,5,6.6642741115285595,7.773238866479831,5,0,67.96012420582572,1,Medium
68,3.1753144787673704,74,7.1922835762528905,1,3.662439460473653,8.577087414078875,4,0,47.797087661383266,1,Medium
70,9.527975276012944,52,7.649406305442631,4,2.071692840199802,8.591623144701742,1,1,64.4660721665228,1,Medium
54,8.252007674155681,86,9.926519161436428,1,7.029972189415439,6.137568692757754,3,1,59.59300225769672,1,Medium
67,6.663068858350397,73,5.830109118214304,5,1.573337859122458,5.644499173845974,5,0,59.06287234445947,1,Medium
77,1.217619111252748,50,5.572157593061792,1,7.578399995360535,8.80698440305095,1,0,31.479122474652236,0,Low
91,4.782340230480723,75,5.043530735312718,2,1.6449719015947286,6.2630727507054615,4,0,53.47347934060525,1,Medium
71,5.0610755484675085,90,5.777857184346511,4,4.909465501829948,9.42001603913623,3,0,54.62502117521076,1,Medium
70,2.325513583653801,100,6.0363648953383375,1,1.784690676231799,4.418144180380718,3,0,45.897248761195755,1,Medium
55,0.7996539435930194,56,8.15290470791546,3,4.365349319749078,4.349305072452038,3,0,35.77512140544569,0,Low
50,7.767236304716927,74,6.098533951957002,1,5.4718010393211305,9.56202496060845,1,1,52.36560937086303,1,Medium
54,1.2203505212439503,99,5.102604073646626,4,1.5218234465611005,7.89072948508861,1,0,43.05100608083517,1,Medium
90,5.942907505617747,57,9.133091727512443,5,4.167086261605434,6.277596138689994,1,0,57.14801719772509,1,Medium
61,9.364491738836605,79,6.827978505019834,5,3.752477955120952,8.530362488897097,1,0,63.29849101617313,1,Medium
75,8.761051925980425,61,6.76848343290367,4,0.5682993712267299,8.033960859961848,5,0,66.91252623805123,1,Medium
95,2.7775262374926113,96,6.512395145839633,2,6.546462541402423,7.187206280917577,2,0,48.20635048177673,1,Medium
83,8.514486375512654,63,9.876866385732104,2,2.6854592051427337,4.593240055975908,5,0,65.76098635421899,1,Medium
98,0.003325061204894064,97,5.850577086546408,5,4.5966575804150365,8.873077523756509,3,0,48.09232884523419,1,Medium
63,0.17687809613257222,58,9.491190319766176,5,4.118273879465075,9.196139144083748,5,1,47.107811198578425,1,Medium
75,6.0255316384286495,76,8.88401666069944,4,4.106084036563538,5.033012131315894,4,0,58.70852914904416,1,Medium
94,3.647982191445295,78,5.382399777496565,2,0.8577791536678996,9.1030699118624,1,1,53.46307842508698,1,Medium
76,3.8646084115914716,60,9.933645507504243,5,3.387856073994662,9.267083866099386,4,1,59.024446115814925,1,Medium
58,5.644410906788825,47,6.356829817695052,2,3.6189340736525617,7.296571673731096,4,1,48.74976667516041,1,Medium
75,1.9178245559186058,67,5.4929146351120615,5,5.869142722915588,7.937074217336122,3,0,42.4175962825511,1,Medium
96,2.1175535066547835,44,9.146571170628796,1,6.720150655365588,6.293423920086949,1,0,40.01365780727978,1,Medium
71,4.846015870188647,56,8.5333776683885,3,4.359858224800144,5.690749885055596,4,0,50.873310367045924,1,Medium
96,7.542535443438631,76,8.086094029389503,1,0.6942636325199238,8.331898881709868,3,0,66.34014018144332,1,Medium
79,6.194977514075877,75,5.7799043184946655,5,1.89479576477237,9.17125089409485,1,0,58.24094266873046,1,Medium
92,2.973550482368389,93,7.392480581279809,3,1.3194722148218485,7.9244653177344855,2,0,55.89647385131969,1,Medium
97,4.303371775089212,58,8.90278013443607,3,0.9969205055129979,7.069543663879295,3,0,57.667836881773596,1,Medium
66,1.706647585499984,66,6.518119690719201,5,2.9271943889424605,4.953548601065029,5,0,44.63176556168508,1,Medium
75,0.7462981433708171,92,6.558449142575207,5,1.8351480172350563,4.320752275628909,1,0,44.158835261776474,1,Medium
85,7.826960407441492,73,5.015704530240611,2,1.7464248944920984,6.674150741480479,4,0,60.05014597558291,1,Medium
50,2.6538740918819457,50,5.871217008226898,5,0.43754539661014125,4.296097382184527,4,1,43.72603838207347,1,Medium
57,1.777663878512482,93,9.377028125609172,4,0.14136035836347105,7.41600779144335,5,0,55.430347369914,1,Medium
98,6.9161805556931935,84,7.2087324581885355,5,0.8221459411982543,6.296375147906628,5,0,69.3036854962475,1,Medium
84,6.18051674287186,86,9.921172496172169,4,1.3775798353890645,8.543134718091817,4,0,68.86282180461771,1,Medium
64,6.3318962601346405,51,6.978539817868963,5,3.447869830785625,5.833890981017101,1,1,51.97509878211724,1,Medium
96,2.288946048466136,93,8.575932273901206,2,4.084162090390757,7.557896205804592,3,0,53.52052359597983,1,Medium
71,2.3264553856268098,60,6.4095952145236454,4,1.1247353453869247,7.226101130530603,5,0,48.37537178836352,1,Medium
63,2.2080262978563914,93,6.819048205704668,1,3.3982667321934903,4.028274553133447,5,1,46.27157723585458,1,Medium
75,1.737525956622945,50,5.9536299379544735,4,2.7339907386074183,4.434336389585862,5,0,41.61602135207106,1,Medium
77,6.557236725616563,78,6.735311842496975,2,1.4673891479836483,5.742209274916123,2,1,58.08532738599032,1,Medium
72,8.480158852494014,67,7.736187602103215,4,0.05472598518690841,9.293410486124591,1,1,67.07001041379638,1,Medium
63,7.243174696766612,44,9.958864404896246,5,3.7361429321739337,4.882089729398672,1,1,56.52165771413597,1,Medium
73,7.920936337605432,56,8.321008565358929,5,5.485213994121595,8.26536598276325,1,1,59.84766418500281,1,Medium
51,4.047984290851998,95,5.99622977204157,2,1.8102186731504561,9.840199396913725,1,0,49.584236259727184,1,Medium
94,6.540757953719981,59,5.224807207957756,3,1.0544546391734348,8.74340531614693,1,1,58.14220504417335,1,Medium
75,3.5423624044477453,80,5.631782406572553,5,7.096341955575695,5.4576721701222635,4,1,48.05049179299419,1,Medium
63,5.2550462196864,85,7.812776006365237,1,2.200198179902382,9.45019156247849,5,0,57.94422505072034,1,Medium
100,4.816348465348623,97,8.825801644083832,2,1.7889009583413182,4.5586429390503405,4,0,62.459654875443746,1,Medium
56,1.768871451438544,51,9.702096036503734,4,6.856775516879327,6.808851651224415,2,0,39.27518590489095,0,Low
52,3.870787603356308,45,5.079115859984104,4,6.53685679333409,9.325251446358482,3,1,40.8027245898017,1,Medium
96,9.63822275482351,56,7.613800707809348,1,3.586771764197069,7.847594255541218,5,0,66.61518187623163,1,Medium
72,2.4858025771494208,90,7.354336781115884,5,3.913910891422196,6.481867388366193,2,1,50.993501264399825,1,Medium
95,1.3380373627948872,58,8.28027510987852,2,1.7419896386721758,5.756877200423013,4,1,48.79117433345008,1,Medium
92,4.185806216239353,65,7.79789427232671,1,0.62641336383646,6.2505964319100995,3,0,53.77289090918456,1,Medium
96,7.903377358601481,87,8.435195752912403,5,4.5874546028452885,7.053650686055717,2,0,67.5640204375688,1,Medium
94,5.821482297799722,83,8.29041292374595,2,0.786759372721705,5.914263579236844,3,0,62.18826344182416,1,Medium
67,6.809748272382445,83,5.585058624289731,4,3.5941963756531985,9.813807172493798,2,0,57.668117621107854,1,Medium
